#,Time(ms),CH1(mV)
0,0.0500000,0.00
1,0.0498000,40.00
2,0.0496000,20.00
3,0.0494000,60.00
4,0.0492000,0.00
5,0.0490000,40.00
6,0.0488000,0.00
7,0.0486000,60.00
8,0.0484000,20.00
9,0.0482000,60.00
10,0.0480000,0.00
11,0.0478000,60.00
12,0.0476000,20.00
13,0.0474000,60.00
14,0.0472000,0.00
15,0.0470000,40.00
16,0.0468000,0.00
17,0.0466000,60.00
18,0.0464000,0.00
19,0.0462000,60.00
20,0.0460000,20.00
21,0.0458000,60.00
22,0.0456000,0.00
23,0.0454000,60.00
24,0.0452000,0.00
25,0.0450000,40.00
26,0.0448000,20.00
27,0.0446000,60.00
28,0.0444000,0.00
29,0.0442000,40.00
30,0.0440000,0.00
31,0.0438000,60.00
32,0.0436000,0.00
33,0.0434000,60.00
34,0.0432000,0.00
35,0.0430000,60.00
36,0.0428000,20.00
37,0.0426000,60.00
38,0.0424000,0.00
39,0.0422000,40.00
40,0.0420000,20.00
41,0.0418000,60.00
42,0.0416000,0.00
43,0.0414000,60.00
44,0.0412000,20.00
45,0.0410000,60.00
46,0.0408000,0.00
47,0.0406000,60.00
48,0.0404000,0.00
49,0.0402000,60.00
50,0.0400000,20.00
51,0.0398000,60.00
52,0.0396000,0.00
53,0.0394000,40.00
54,0.0392000,0.00
55,0.0390000,60.00
56,0.0388000,20.00
57,0.0386000,40.00
58,0.0384000,0.00
59,0.0382000,40.00
60,0.0380000,0.00
61,0.0378000,60.00
62,0.0376000,0.00
63,0.0374000,60.00
64,0.0372000,0.00
65,0.0370000,60.00
66,0.0368000,0.00
67,0.0366000,40.00
68,0.0364000,20.00
69,0.0362000,60.00
70,0.0360000,0.00
71,0.0358000,40.00
72,0.0356000,20.00
73,0.0354000,60.00
74,0.0352000,0.00
75,0.0350000,60.00
76,0.0348000,0.00
77,0.0346000,40.00
78,0.0344000,20.00
79,0.0342000,60.00
80,0.0340000,0.00
81,0.0338000,40.00
82,0.0336000,20.00
83,0.0334000,60.00
84,0.0332000,0.00
85,0.0330000,60.00
86,0.0328000,0.00
87,0.0326000,60.00
88,0.0324000,0.00
89,0.0322000,60.00
90,0.0320000,0.00
91,0.0318000,40.00
92,0.0316000,0.00
93,0.0314000,60.00
94,0.0312000,0.00
95,0.0310000,40.00
96,0.0308000,0.00
97,0.0306000,60.00
98,0.0304000,20.00
99,0.0302000,60.00
100,0.0300000,0.00
101,0.0298000,60.00
102,0.0296000,0.00
103,0.0294000,60.00
104,0.0292000,0.00
105,0.0290000,40.00
106,0.0288000,0.00
107,0.0286000,60.00
108,0.0284000,0.00
109,0.0282000,60.00
110,0.0280000,0.00
111,0.0278000,60.00
112,0.0276000,0.00
113,0.0274000,60.00
114,0.0272000,0.00
115,0.0270000,40.00
116,0.0268000,0.00
117,0.0266000,60.00
118,0.0264000,0.00
119,0.0262000,60.00
120,0.0260000,20.00
121,0.0258000,60.00
122,0.0256000,0.00
123,0.0254000,40.00
124,0.0252000,0.00
125,0.0250000,60.00
126,0.0248000,0.00
127,0.0246000,40.00
128,0.0244000,0.00
129,0.0242000,60.00
130,0.0240000,0.00
131,0.0238000,60.00
132,0.0236000,20.00
133,0.0234000,60.00
134,0.0232000,0.00
135,0.0230000,60.00
136,0.0228000,0.00
137,0.0226000,60.00
138,0.0224000,0.00
139,0.0222000,60.00
140,0.0220000,20.00
141,0.0218000,40.00
142,0.0216000,0.00
143,0.0214000,60.00
144,0.0212000,0.00
145,0.0210000,60.00
146,0.0208000,20.00
147,0.0206000,40.00
148,0.0204000,0.00
149,0.0202000,60.00
150,0.0200000,0.00
151,0.0198000,40.00
152,0.0196000,0.00
153,0.0194000,40.00
154,0.0192000,20.00
155,0.0190000,60.00
156,0.0188000,0.00
157,0.0186000,60.00
158,0.0184000,20.00
