#,Time(ms),CH1(mV)
0,0.0198000,80.00
1,0.0197600,40.00
2,0.0197200,80.00
3,0.0196800,40.00
4,0.0196400,80.00
5,0.0196000,40.00
6,0.0195600,80.00
7,0.0195200,0.00
8,0.0194800,80.00
9,0.0194400,0.00
10,0.0194000,80.00
11,0.0193600,0.00
12,0.0193200,80.00
13,0.0192800,0.00
14,0.0192400,80.00
15,0.0192000,0.00
16,0.0191600,80.00
17,0.0191200,0.00
18,0.0190800,80.00
19,0.0190400,40.00
20,0.0190000,80.00
21,0.0189600,40.00
22,0.0189200,80.00
23,0.0188800,40.00
24,0.0188400,80.00
25,0.0188000,40.00
26,0.0187600,80.00
27,0.0187200,0.00
28,0.0186800,80.00
29,0.0186400,0.00
30,0.0186000,40.00
31,0.0185600,0.00
32,0.0185200,80.00
33,0.0184800,0.00
34,0.0184400,80.00
35,0.0184000,0.00
36,0.0183600,80.00
37,0.0183200,40.00
38,0.0182800,80.00
39,0.0182400,0.00
40,0.0182000,80.00
41,0.0181600,0.00
42,0.0181200,80.00
43,0.0180800,0.00
44,0.0180400,80.00
45,0.0180000,0.00
46,0.0179600,80.00
47,0.0179200,0.00
48,0.0178800,80.00
49,0.0178400,0.00
50,0.0178000,80.00
51,0.0177600,0.00
52,0.0177200,80.00
53,0.0176800,40.00
54,0.0176400,80.00
55,0.0176000,40.00
56,0.0175600,120.00
57,0.0175200,40.00
58,0.0174800,80.00
59,0.0174400,40.00
60,0.0174000,80.00
61,0.0173600,0.00
62,0.0173200,80.00
63,0.0172800,0.00
64,0.0172400,40.00
65,0.0172000,0.00
66,0.0171600,40.00
67,0.0171200,0.00
68,0.0170800,80.00
69,0.0170400,0.00
70,0.0170000,80.00
71,0.0169600,40.00
72,0.0169200,120.00
73,0.0168800,40.00
74,0.0168400,80.00
75,0.0168000,40.00
76,0.0167600,80.00
77,0.0167200,40.00
78,0.0166800,80.00
79,0.0166400,0.00
80,0.0166000,80.00
81,0.0165600,0.00
82,0.0165200,80.00
83,0.0164800,0.00
84,0.0164400,80.00
85,0.0164000,40.00
86,0.0163600,80.00
87,0.0163200,40.00
88,0.0162800,80.00
89,0.0162400,40.00
90,0.0162000,80.00
91,0.0161600,0.00
92,0.0161200,80.00
93,0.0160800,0.00
94,0.0160400,80.00
95,0.0160000,0.00
96,0.0159600,80.00
97,0.0159200,0.00
98,0.0158800,40.00
99,0.0158400,0.00
100,0.0158000,40.00
101,0.0157600,0.00
102,0.0157200,80.00
103,0.0156800,0.00
104,0.0156400,80.00
105,0.0156000,0.00
106,0.0155600,80.00
107,0.0155200,0.00
108,0.0154800,80.00
109,0.0154400,40.00
110,0.0154000,80.00
111,0.0153600,40.00
112,0.0153200,80.00
113,0.0152800,0.00
114,0.0152400,80.00
115,0.0152000,0.00
116,0.0151600,40.00
117,0.0151200,0.00
118,0.0150800,80.00
119,0.0150400,0.00
120,0.0150000,80.00
121,0.0149600,0.00
122,0.0149200,80.00
123,0.0148800,0.00
124,0.0148400,80.00
125,0.0148000,40.00
126,0.0147600,80.00
127,0.0147200,0.00
128,0.0146800,80.00
129,0.0146400,40.00
130,0.0146000,80.00
131,0.0145600,40.00
132,0.0145200,80.00
133,0.0144800,0.00
134,0.0144400,80.00
135,0.0144000,0.00
136,0.0143600,80.00
137,0.0143200,0.00
138,0.0142800,80.00
139,0.0142400,0.00
140,0.0142000,80.00
141,0.0141600,40.00
142,0.0141200,80.00
143,0.0140800,40.00
144,0.0140400,80.00
145,0.0140000,0.00
146,0.0139600,80.00
147,0.0139200,0.00
148,0.0138800,80.00
149,0.0138400,0.00
150,0.0138000,40.00
151,0.0137600,0.00
152,0.0137200,80.00
153,0.0136800,0.00
154,0.0136400,80.00
155,0.0136000,0.00
156,0.0135600,80.00
157,0.0135200,40.00
158,0.0134800,80.00
159,0.0134400,0.00
160,0.0134000,80.00
161,0.0133600,40.00
162,0.0133200,80.00
163,0.0132800,40.00
164,0.0132400,80.00
165,0.0132000,0.00
166,0.0131600,80.00
167,0.0131200,40.00
168,0.0130800,80.00
169,0.0130400,0.00
170,0.0130000,40.00
171,0.0129600,0.00
172,0.0129200,80.00
173,0.0128800,0.00
174,0.0128400,80.00
175,0.0128000,40.00
176,0.0127600,80.00
177,0.0127200,40.00
178,0.0126800,80.00
179,0.0126400,40.00
180,0.0126000,80.00
181,0.0125600,40.00
182,0.0125200,80.00
183,0.0124800,0.00
